pura,"{Ｂ}混じりけのない, 純粋な, 澄んだ; 清らかな, 清潔な, きれいな; 純真な, 純潔な; 【宗】清められた, 清浄な",纯净的，纯粹的；干净的；（道德）纯洁的；（宗）洁净的,2.77
puto,{Ｂ}井戸,井,7.9
putri,"{Ｂ}［自］腐敗する, 腐る; 《転》退廃する",腐烂，腐败，腐朽；腐化，堕落,8.4
puŝi,"{Ｂ}［他］押す, 突く, 押しやる; （状態・行為に）押しやる, 仕向ける",推，推动；迫使，驱使,3.77
rabato,"{Ｂ}【商】割引, 値引",减价，折扣,7.33
rabi,"{Ｂ}［他］奪う, 奪い取る, 強奪する, （強制的に）取り上げる",抢，抢劫，掠夺；使失去,6.83
radiko,{Ｂ}根（ね）; 根元（ねもと）; 《転》根本; 【Ｇ】語根; 【数】根（こん）,根，根本；词根；（数）根、方根,6.33
radio,"{Ｂ}光線; 【理】（熱線・Ｘ線などの）線, 放射線; 放射状のもの; 【数】半径; 【機】スポーク; 《転》光明, 輝き / ラジオ放送; ラジオ放送局; =>ラジオ受信機",光线，射线，放射线；放射状物；（数）半径；（机）辐条；（转）光明，光辉；（通）无线电广播，广播电台；收音机,5.33
rado,"{Ｂ}【機】車輪, 歯車; 車輪形のもの",轮子，车轮；齿轮；轮状物,5.83
rafano,"{Ｂ}【植】ダイコン属; 栽培ダイコン類（ラディッシュ, ダイコンなど）",萝卜，萝卜属植物,8.9
rajdi,{Ｂ}［自］（馬などに）乗って行く,骑，乘骑,6.33
rajto,"{Ｂ}権利, 権限, 利権",权利，权限，权益,2.77
rakonti,"{Ｂ}［他］物語る, 語る, 話をする",讲，叙述,2.77
rampi,"{Ｂ}［自］這う, 這って進む, 匍匐（ほふく）する; のろのろ進む; 《転》はいつくばる",爬，蠕动，爬行，匍匐而行；缓慢前进；（转）卑躬屈膝,8.4
rando,"{Ｂ}縁（ふち）, へり, 端; 周辺, 境, はずれ",边，边缘,7.4
rango,"{Ｂ}位, 身分, 等級, 序列, （軍隊の）階級; 地位, 順位, 重要度",等级，级别，官阶；地位，名次，重要程度,8.4
rano,{Ｂ}【動】トノサマガエル（殿様蛙）（属）; 《般》カエル（蛙）（総称）,蛙，青蛙（总称）,8.9
rapida,"{Ｂ}速い, 足の速い; すばやい, 即座の",快，迅速，敏捷,2.27
raporti,"{Ｂ}［他］報告する, 伝える; 報道する; 答申する",报告，汇报；转告；报道；（向上级）呈报,6.83
rato,"{Ｂ}【動】クマネズミ（熊鼠）（属）, ドブネズミ（溝鼠）; 《般》（比較的大型の）ネズミ, >>〜",大鼠，老鼠（较大的）,8.4
ravi,"{Ｂ}［他］うっとりさせる, 心を奪う, 有頂天にさせる",使陶醉，使狂喜,8.4
razi,{Ｂ}［他］～の毛をそる,剃，刮,7.9
re-,"{Ｂ}［接頭辞］（再び・元へを示す）, >>〜vidi, >>〜foje, >>〜doni, >>〜brili",[前缀] 表示再、重新；回到原状,1.77
reala,"{Ｂ}現実の, 実在の; 本当の, 本物の; 【数】実数の",真实，真，真正；现实，实际；（数）实数的,8.9
recenzi,"{Ｂ}［他］（新刊書・演劇などを）批評する, 論評する",写评论，评介书籍或演出,8.9
recepto,{Ｂ}【料】レシピ; 【医】処方箋,配方，食谱；处方，药方,8.4
reciproka,"{Ｂ}相互の, お互いの; 互恵的な",相互，彼此，交互,6.83
redakti,"{Ｂ}［他］（記事・文書を）書く, まとめる; （新聞・雑誌を）編集する",草拟，拟订，编写，撰写；编辑，校订,7.33
redukti,"{Ｂ}［他］削減する, 縮小する, 縮写する; （人を悪い状態に）追いやる; 【写】減力する; 【化】還元する; 【医】整復する",减少，减小，缩小，降低；使陷入（某状态）；（摄影）减薄；（化）还原；（医）复位,8.9
regali,"{Ｂ}［他］ごちそうする, もてなす, 歓待する; 《転》（皮肉で）もてなす, くらわす",款待，招待；奉上好东西；（反语）让…吃苦头,8.4
regi,"{Ｂ}［他］統治する, 支配する; 統御する, 制御する, 抑制する; ［自］満ちる, はばをきかす",统治，支配；统御，控制，抑制；（自）盛行，占优势,2.77
regiono,"{Ｂ}（地理的な）地方, 地域; 【解】（身体の）部位; 《転》領域, 範囲, 分野",地区，区域；（解）部位；（转）领域,5.33
regno,"{Ｂ}【法】（国際関係上の主権を有する）国, 国家, >>〜, >>〜, >>〜; 【生】（分類学上の）界",国，国家；（生）界（分类）,7.4
regulo,"{Ｂ}規則, 規定, 決まり, ルール",规则，规定，准则,5.83
rekomendi,"{Ｂ}［他］推薦する, 推奨する, 紹介する; 勧める, 勧告する",推荐，介绍；力劝,5.83
rekta,"{Ｂ}まっすぐな, 一直線の; 直立した, 垂直の, >>〜; 直接の, 直行の, >>senpera",直的，笔直的；竖直的；直接的，直达的,5.33
relativa,"{Ｂ}相対的な, 比較的な, ある程度の",相对的；比较而言的；有一定程度的,8.9
religio,{Ｂ}宗教,宗教,5.33
relo,"{Ｂ}【鉄】レール, 軌条; （手すりや柵の）横棒, 横木",轨条，铁轨；横杆（栏杆横木）,6.33
remi,"{Ｂ}［自］舟をこぐ, こぎ進む; ［他］こぐ",划桨，划船，摇橹,8.4
rendevuo,"{Ｂ}会合の約束, デート, ランデブー; 【軍】（部隊・艦隊などの）集合, 集結",约会，约定会面；（军）集合，集结,8.9
renkonti,"{Ｂ}［他］出会う, 行き会う, 遭遇する; 経験する; 反応する, 対応する",遇见，碰到；遭遇；（反应）对待，应对；（问题等）面对,2.77
reno,{Ｂ}【解】腎臓,肾,8.9
renversi,"{Ｂ}［他］逆さにする, 転覆させる, ひっくり返す; 倒す, 転倒させる; 《転》（秩序などを）覆す, 打倒する",翻转，颠倒，推翻；颠覆,7.9
reprezenti,{Ｂ}［他］代表する; 表象する; （演劇などで）再現する,代表，代理；表现，再现,6.33
respekti,"{Ｂ}［他］尊敬する（敬う）; 尊重する, 遵守する",尊重，尊敬；顾及，遵守,5.83
respondi,"{Ｂ}［他］答える, 返答する, 回答する; ［自］一致する, 釣り合う, 対応する; 責任を負う",回答，答复；相应，对应，相称；负责,2.27
respubliko,{Ｂ}【政】共和国; 共和制,共和制，共和国,8.4
resti,"{Ｂ}［自］残る, 残存する; ～のままである, いつまでも～である; 滞在する, 居残る",停留；仍然；剩下,2.27
restoracio,"{Ｂ}レストラン, 料理店, 食堂",餐馆，饭店，食堂,6.33
reto,"{Ｂ}網; （道路・電話などの）網, ネットワーク; 【情】（コンピュータ）ネットワーク",网，网络（如：计算机网络，互联网）,5.83
revi,"{Ｂ}［他］空想する, 夢想する, 夢みる",幻想，梦想，空想,6.83
revizii,"{Ｂ}［他］検査する; 再検討する, 見直す, 修正する; 【印】校正する, 校訂する, 校閲する; 【法】再審する; 【機】保守点検する",复查，重新审查；修订，校订；（法）再审；（机械）检修,8.9
revuo,"{Ｂ}専門雑誌, 評論雑誌; 評論; 【軍】閲兵, 閲兵式; 【劇】レビュー, 風刺劇",杂志，评论刊物；评论，综述；（军）检阅；（剧）歌舞杂耍,6.83
rezigni,"{Ｂ}［他］断念する, あきらめる, 放棄する; 辞職する, 退任する",放弃，辞去,8.4
rezisti,"{Ｂ}［自］抵抗する, 反抗する; 耐える; 【理】抵抗を示す, 耐性を示す",抵抗，反抗，抗拒；忍受，耐受；（理）呈现阻抗/抗性,8.4
rezoni,"{Ｂ}［自］論理的に考える, 推論する, 推理する; 《転》理屈を言う, 文句を言う",推理，推论；讲道理，讲理屈（有时带抱怨语气）,8.9
rezulti,"{Ｂ}［自］（当然の結果として）起きる, 生じる, 結果になる",结果是…；由…产生，由…导致,5.83
reĝimo,"{Ｂ}【政】政体; 制度, 体制; 【機】作動状態; 【情】モード, >>enŝova, >>superskriba",政体，体制；（机械）工作状态；（计算机）模式,8.9
reĝo,"{Ｂ}王, 国王; 《転》王者, 第一人者; 【遊】（トランプやチェスの）キング, （将棋の）王将, 玉将",王，国王；（转）王者；（牌・棋）王（K）,5.33
ricevi,"{Ｂ}［他］受け取る, もらう, 得る; 受ける, 受け入れる; こうむる, 経験する; 【通】受信する",收到，得到；接受；遭受，经历；（通信）接收,2.27
ridi,"{Ｂ}［自］笑う, 笑い声を立てる; あざ笑う; （物事が）楽しげな様子を見せる",笑；讥笑；（事物）显得欢快,2.27
rifuzi,"{Ｂ}［他］拒絶する, 拒否する, 拒む, 断る, 辞退する, ～しようとしない",拒绝,5.83
rifuĝi,"{Ｂ}［自］避難する, 逃げ込む, 保護を求める; 亡命する",避难，躲避，寻求庇护；亡命,8.4
rigardi,"{Ｂ}［他］見る, 眺める, 注目する, 目を向ける; 確かめる, 注意を向ける; 考える, みなす; 面している, 向いている",看，注视；察看，留意；看待，认为；面向,2.77
rigida,"{Ｂ}硬直した, こわばった; 融通のきかない, 堅苦しい",僵硬的，生硬的；刻板的，不灵活的,8.9
rikolti,"{Ｂ}［他］収穫する, 刈り入れる, 採取する; 《転》（報いとして）得る, 受ける",收割，收获；采集；（转）得到，获得,5.83
rilati,"{Ｂ}［自］関係する, 関連がある, かかわる; 交際する",与…有关系；涉及；（与人）交往,5.83
rimarki,"{Ｂ}［他］気づく, 注目する; （気がついて）言う, 指摘する",觉察，发觉；指出，提及,2.77
rimedo,"{Ｂ}手段, 方法, 方策; （救済・回復のための）対策, 措置; 資力, 財源",手段，方法；对策，补救办法；财力，资金,4.33
rimeno,"{Ｂ}（平たくて細長い）ひも, 帯, 革帯; 【機】ベルト",带子，皮带；（机械）传动带,8.9
rimo,"{Ｂ}【文】韻, 脚韻",韵，韵脚,8.9
ringo,"{Ｂ}輪, 環; 指輪; 《転》環状のもの",环，圈；戒指；环状物,6.33
ripari,"{Ｂ}［他］修理する, 修繕する; 《転》回復する, 償う, >>rebonigi",修理；弥补，改正,5.83
ripeti,"{Ｂ}［他］繰り返す, 反復する; 繰り返して言う; 復唱する",重复,5.33
ripo,"{Ｂ}【解】肋骨（ろっこつ）, あばら骨; 【植】葉脈, =nervuro; 【織】うね; 【機】リブ, 補強材; 【海】肋材",肋骨；【植】叶脉；（纺）罗纹；【机】肋板，加强筋；（海）肋材,8.4
ripozi,"{Ｂ}［自］休息する, 休憩する; 静かに横たわる, 横になって休む; （死んで）横たわる, 永眠する",休息；躺下歇息；（亡者）安息,3.27
riproĉi,"{Ｂ}［他］とがめる, しかる, 非難する, >>〜, >>〜",责备，指责，谴责,5.83
riski,"{Ｂ}［他］（生命などを）危険にさらす, 賭ける; ～の危険を冒す; あえて～する",拿…冒险，冒…危险，有…危险,8.4
ritmo,"{Ｂ}リズム, 律動, 周期的変動; 【楽】リズム; 【文】韻律",律动；韵律，格律；节奏,8.4
rivero,"{Ｂ}川, 河川; 流れ",河流；（转）洪流，奔流,3.27
rizo,"{Ｂ}【植】イネ（稲）（種）; 《般》米（粒）; 【料】米飯, ライス",稻属植物；稻粒，大米；米饭,6.33
riĉa,"{Ｂ}金持ちの, 富んだ, 裕福な; 豪華な, 高価な; 豊かな, 豊富な",富有的，富裕的；丰富的；豪华的，昂贵的,2.27
robo,"{Ｂ}【服】ローブ, 式服, 法服, ガウン; （女性用の）ドレス, ワンピース",长袍，礼服，法袍；（女式）连衣裙,8.4
roko,"{Ｂ}岩, 岩石; 岩山, 岩礁; 【音】ロック音楽",岩石；岩体，岩山；岩礁；（音）摇滚乐,7.9
rolo,"{Ｂ}【劇】役割, 役; 《転》役割, 役目",角色，脚色；职责，作用,7.33
romano,"{Ｂ}小説, 長編小説, ロマン; 【史】ロマンス（中世の騎士物語） / 【史】ローマ人; ローマ市民",长篇小说，传奇小说；（史）骑士传奇；（史）罗马人，罗马市民,7.33
rompi,"{Ｂ}［他］破壊する（壊す）, 割る, 折る, 破る; 断つ, 断絶する; 《転》（勇気・無関心などを）打ち破る, 打ち砕く",打破，毁坏；折断，弄破；断绝（关系）；（转）打破（常规/记录）,3.27
rondo,"{Ｂ}円, 円形, 輪; 仲間, 集まり, サークル（会）",圆，圆圈，环；团体，圈子,4.83
ronki,"{Ｂ}［自］いびきをかく; ごうごううなる, >>grunti",打鼾，发呼噜声；发出类似鼾声的低沉声,8.4
rosti,"{Ｂ}［他］【料】焼く, あぶる, ローストする, 煎る; 《転》強い熱にさらす",烤，烘烤；烘焙，焙烧；（转）使…受强热,8.4
rozo,{Ｂ}バラ（の花）; 【植】バラ（薔薇）（属）; 《転》バラの花の形をしたもの; 【建】バラ窓; （羅針盤の）方位盤; （じょうろの）散水口,蔷薇，玫瑰；玫瑰形物；（建）玫瑰窗；（罗盘）方位盘；喷壶喷头,4.83
rubando,"{Ｂ}リボン, テープ, ひも, 帯状のもの; （勲章の）綬（じゅ）",丝带，绸带，带子；佩带，绶带,8.9
ruino,"{Ｂ}廃墟, 破壊の跡; 遺跡; 《転》崩壊した状態",废墟，残迹；毁灭后的状态,8.9
ruli,{Ｂ}［他］転がす; （波などを）うねらせる; （音などを）ふるわせる; 【情】（プログラムを）実行する,滚动，转动；使起伏、震动；（计）运行（程序）,5.33
ruza,"{Ｂ}ずるい, 悪賢い, 狡猾な, 抜け目ない",狡猾，奸诈,6.33
ruĝa,"{Ｂ}赤い, >>skarlata, >>punca, >>roza; 《転》左翼の",红色；（转）左翼的,2.27
sabato,{Ｂ}土曜日; （ユダヤ教の）安息日,星期六；（犹太教）安息日,3.77
sablo,{Ｂ}砂; 【医】尿砂,沙，砂；（医）尿砂,6.33
sagaca,"{Ｂ}明敏な, 賢明な, 巧妙な, 抜け目のない",有洞察力，机敏，精明,8.4
sago,"{Ｂ}矢; 矢印; 【数】矢, 矢線",箭，箭头；（数）矢，高，矢线,8.9
sako,"{Ｂ}袋; かばん, バッグ",袋子，口袋；包，提包,5.33
salajro,"{Ｂ}給料, 給与, 賃金",工资，报酬,7.9
salato,{Ｂ}【料】サラダ; 《転》ごたまぜ,色拉，沙拉；（转）杂烩，混杂物,8.9
saliko,{Ｂ}【植】ヤナギ（柳）（属）,柳树；（植）柳属植物,8.9
salo,"{Ｂ}塩; 【料】食塩; 【化】塩（えん）; 《転》ぴりっとした味, 機知",盐，食盐；（化）盐类；（转）机智风趣,5.83
salono,"{Ｂ}サロン, 広間, 客間; 名士の集い, 社交界; （定期的な）美術展",客厅，大厅，会客室；沙龙，社交界；美术展览,6.83
salti,"{Ｂ}［自］跳ぶ, 跳び上がる, 跳躍する; 飛び移る, 飛びのく; 《転》飛躍する; 《転》急増する",跳，跳跃；飞快跃过；（转）骤增,4.83
saluti,"{Ｂ}［他］挨拶する, 会釈する, お辞儀する, 敬礼する; 《転》敬意を表する, 歓迎する",问候，致意，打招呼；敬礼；欢迎，公开致敬,3.27
sama,"{Ｂ}同一の, 同じ; 同種の, 同様の",同样的，相同的,2.27
sana,"{Ｂ}健康な, 健やかな, 丈夫な, 元気な; （食品などが）傷んでいない; 《転》健全な",健康的，健壮的；（食物）未变质的；（转）健全的,3.27
sandviĉo,{Ｂ}【料】サンドイッチ,三明治，夹心面包片,8.9
sango,"{Ｂ}血, 血液; 《転》血統, 血筋; 《転》熱血, 血気; 《転》流血, 殺傷",血，血液；血统；（转）热血，血气；（转）流血，杀伤,4.83
sankta,"{Ｂ}【宗】神聖な, 聖なる; 《転》尊重すべき, 神聖不可侵の",圣的，神圣；（转）应受尊重的，不可侵犯的,5.83
sapo,{Ｂ}石鹸（せっけん）,肥皂,5.83
sata,"{Ｂ}満腹した, 食い足りた; 《転》満ち足りた",饱，满足,3.27
savi,"{Ｂ}［他］救う, 救助する, 救命する; （破壊などから）守る, 保全する; 【宗】救済する",救，挽救；保护，保全；（宗）拯救,5.83
saĝa,"{Ｂ}賢い, 賢明な, 聡明な, 思慮深い, 利口な, >>〜, >>〜",聪明，明智，有理智的,3.77
saŭco,{Ｂ}【料】ソース（液状の調味料の総称）,调味汁，酱汁,8.4
sceno,"{Ｂ}【劇】場; 《転》場面, 光景, シーン; 《古》=〜ejo",舞台；场面，情景；（戏剧）场，场次,6.33
scienco,"{Ｂ}科学, 学問; ～学; 自然科学, 理科",科学，学问；自然科学,5.83
scii,"{Ｂ}［他］知っている, 知識がある; 心得ている, ～できる",知道，了解；懂得，会（做）,2.27
se,"{Ｂ}［接］もし～なら, ～の場合",如果，假如,1.77
sed,"{Ｂ}［接］しかし, だが, けれども, >>〜, >>kontraŭe, >>male, >>〜",但是,1.77
segi,{Ｂ}［他］のこぎりで引く,锯，锯开,8.4
seka,"{Ｂ}乾いた, 乾燥した, 水気のない, 干からびた; 《転》無味乾燥な, そっけない, 情のない",干燥的，干的；无味的，寡淡的；（转）枯燥的，冷淡的,5.33
sekcio,"{Ｂ}部, 課, 部門, 部会, セクション, >>〜; （文書の）節, 段, （バス路線などの）区間",组，科，室，处（部门）；（文书）节，段；（路线等）区间,8.9
sekretario,{Ｂ}書記; 幹事; 秘書,秘书，书记,8.4
sekreto,"{Ｂ}秘密, 内緒（ないしょ）, 機密; 秘訣（ひけつ）, こつ",秘密，奥秘，秘诀,5.83
sekso,"{Ｂ}性, 性別; （総称として）男性, 女性; 性に関する事, セックス; 《古》=genro（文法的性）",性，性别；男女（总称）；性相关事物；（古）语法性,8.4
sekundo,{Ｂ}秒（時間・角度の単位）,秒（时间/角度单位）,6.33
sekura,"{Ｂ}安全な, 安心できる, 危険のない, ><danĝera; （攻撃や災害に対して）確固とした, 安定した",安全；牢固，可靠,8.9
sekvi,"{Ｂ}［他］後について行く, つきまとう; 従う, 追従する; 次に来る, 後に続く; （議論などに）ついていく, 注意して聴く",跟随，尾随；遵循；随后发生；（谈话/论证）跟得上,2.27
semajno,"{Ｂ}週, 一週間",星期，一周,2.77
semo,"{Ｂ}【植】種子; 《転》種（たね）; 子だね, =spermo; 《転》子孫, 血族",种子；（转）根源，种子；（古）精液；（转）后裔，血脉,5.83
sen,{Ｂ}［前］～なしで,没有…，无…；在不…的情况下（介词）,1.77
senco,"{Ｂ}意味; 意味合い, センス（方向は別語を用いる）",意义、含义,5.33
sendi,"{Ｂ}［他］（物を）送る, 発送する; （人を）送り出す, 派遣する; 《転》投げかける, 向ける",送，寄送；派出，派遣；发出,2.27
senso,"{Ｂ}【生】感覚（機能，五感の各々）, 知覚; 《般》感覚, センス",感觉，知觉；感官能力,8.4
senti,"{Ｂ}［他］（体で）感じる, 感じ取る, =sensi; （心で）感じる, （感情を）抱く; （なんとなく）思う, 意識する",感觉到，感受到；察觉；心里觉得,2.77
sep,{Ｂ}［数詞］七,七,1.77
septembro,{Ｂ}９月,九月,3.77
serena,"{Ｂ}晴朗な, 晴れ晴れした; おだやかな, うららかな, のどかな",宁静，晴朗；安详，从容,8.4
serio,"{Ｂ}連続, ひと続き, 続き物, シリーズ; 【化】系列; 【理】直列, >>〜; 【数】級数; 【地質】統（とう）",系列；（化）系列；（理）串联；（数）级数；（地质）统,5.83
serioza,"{Ｂ}まじめな, 謹厳な; 本気の, 真剣な; 重大な, 深刻な",严肃的，认真的；重大的，严重的,5.33
serpento,{Ｂ}【動】ヘビ（蛇）; 《転》陰険な人; 【楽】セルパン（古い管楽器）,蛇；（转）阴险的人；（乐）蛇形号（古乐器）,7.4
seruro,"{Ｂ}錠, 錠前, >>ŝlosilo",（门）锁,7.9
servi,"{Ｂ}［自・他］仕える, 尽くす, 奉仕する; ［自］役立つ, 使用される",服务，侍奉；供职；有助于，用于,3.27
serĉi,"{Ｂ}［他］捜す, 捜索する, 探す, 探索する; 求める, 探し求める, 追求する",寻找；探索,2.77
ses,{Ｂ}［数詞］六,六,1.77
severa,"{Ｂ}厳しい, 厳格な; 容赦のない, 過酷な; 猛烈な, 深刻な; 《転》簡素な, 無駄のない",严厉，严格，严酷；（转）简朴，不事铺张,6.33
sezono,"{Ｂ}季節（春夏秋冬，乾季・雨季）; 時季, 時期, 活動期, シーズン",季节；时期，活动期,5.83
seĝo,"{Ｂ}いす, 腰掛け, 座席; 席, 議席",椅子；座位，席位,3.27
si,{Ｂ}［代］自分,［代］自己（第三人称反身）,1.77
sidi,"{Ｂ}［自］座っている; 腰掛けている; 止まっている, じっとしている; （ある状態に）ある; （ある場所に）いる, 位置する; （服などが）似合っている",坐着；停留不动；处于某种状态；位于，坐落；（衣服）合身,2.27
signalo,"{Ｂ}信号, 合図; 標識; 【電】信号",信号，信号装置；标志，暗号,8.4
signifi,"{Ｂ}［他］意味する, 表す; 等価である; ～の現れである, ～の兆しである; 意味がある",表示，意味着；等同于；预示；有意义,6.33
signo,"{Ｂ}しるし, 目印; 合図, 身ぶり; 記号, 符号; 【情】文字, =〜",标记，记号；征兆；信号，手势；符号；（信息）字符,5.83
silenti,"{Ｂ}［自］黙っている, 口をつぐむ; 静かにしている, 音を立てない; 《転》休止している",沉默；保持安静，不出声；（转）停止活动,3.27
silko,"{Ｂ}絹, 絹糸, 絹織物, シルク",丝，丝绸,8.4
simila,"{Ｂ}よく似た, 類似の; 【数】相似の",相似的，类似的；（数）相似的,3.77
simio,{Ｂ}【動】サル（猿）,猿，猴,8.4
simpatio,"{Ｂ}共感, 同感, 好感, 親近感, =kunsento",同感，好感，亲近感,8.4
simpla,"{Ｂ}単純な, 簡単な; 単一の; 単なる, ただの; 簡素な, 飾りけのない; 純朴な, お人よしの",单纯，简单；单一的；朴素的，不加修饰的,2.77
sincera,"{Ｂ}誠実な, 率直な; 真心のこもった, 本心からの",真诚，真挚，诚恳,6.33
sindikato,"{Ｂ}組合, 労働組合; 【経】シンジケート",经济利益团体，工会；辛迪加,8.9
sinjoro,{Ｂ}紳士; 主人; 【史】領主; （敬称）～様,绅士；主人；（史）领主；（敬称）先生、阁下,2.27
sistemo,"{Ｂ}体系, システム, 系統; 制度, 組織, 方式; 【理】系; 【学】単位系",体系，系统；制度，组织，方式；（理/学）系，单位制,6.83
situacio,"{Ｂ}事態, 局面, 情勢; （社会的）位置, 立場, 状況; 【劇】場面, シチュエーション",处境，状况，局面；（社会上的）地位，立场；（剧）场面，情境,7.33
skalo,"{Ｂ}尺度, 目盛, 縮尺; 《転》規模, スケール; 【楽】=gamo（音階）",尺度，刻度，比例尺；（转）规模；（乐）音阶,7.9
skatolo,"{Ｂ}手箱, 箱, 筒, 缶; 容器, ケース",盒，箱，匣，筒，罐；容器，盒状外壳,5.83
skio,{Ｂ}【運】スキー（板）,滑雪板,8.9
sklavo,"{Ｂ}奴隷; 《転》奴隷, とりこ",奴隶；（转）受制于…的人，奴仆,8.4
skrapi,"{Ｂ}［他］削り取る, かき落とす, こそげる; きいきい鳴らす",刮，擦，刮落；发出刺耳声,7.4
skribi,"{Ｂ}［他］書く, 記す; 書き表す, 記述する; 手紙を書く; 【情】書き込む",写，书写；记述；（信）写信；（信息）写入,2.27
skui,"{Ｂ}［他］揺さぶる, 揺り動かす; （頭などを）振る; 《転》衝撃を与える, 動揺させる",摇撼，震动，摆动，使战栗；震动；动摇,8.4
skulpti,"{Ｂ}［他］彫刻する, 彫る",雕塑，雕刻,7.9
sobra,"{Ｂ}（飲食を）節制した, しらふの; 節度ある, 落ち着いた",饮食有度；清醒，冷静,8.4
sociala,{Ｂ}社会的な; 社会福祉の,社会的；社会福利的,8.9
societo,"{Ｂ}会, 協会, 団体, 仲間; 社交界; 会社",会，协会，社团，团体；伙伴；社交界；公司,6.33
socio,"{Ｂ}社会, 世間; （生物）社会",社会；（生）群体社会,6.33
sofo,"{Ｂ}ソファー, 長いす",长沙发,8.9
soifi,{Ｂ}［自］のどが渇く; ［他］渇望する,渴；渴望,5.83
sojlo,"{Ｂ}【建】敷居; 門口; 【理】しきい値; 《転》始まり, 出発点",门槛；（物理）阈值；起点,8.4
sola,"{Ｂ}唯一の, ただ一つの; ひとりきりの, 単独の",唯一的；单独的，孤身的,2.77
soldato,"{Ｂ}兵士, 軍人",士兵,5.83
solena,"{Ｂ}荘厳な, 盛大な; 厳粛な, おごそかな, 重々しい; （宗教的）形式にのっとった, 正式の",庄严，肃穆；隆重，盛大，庄重,8.9
solidara,"{Ｂ}連帯の, 連帯した; 【法】連帯責任のある",团结的，连带的；（法）连带责任的,8.9
solvi,"{Ｂ}［他］解決する, 解く; 溶解させる, 溶かす",解决，解答；溶解，使溶化,6.33
somero,"{Ｂ}夏, 夏季",夏天,3.27
soni,"{Ｂ}［自］音がする, 音を立てる, 鳴る; ひびく, 聞こえる, 感じられる; （時などを）告げる",发声，作响；听起来；（钟等）报时,2.77
sonĝi,{Ｂ}［自・他］夢を見る（内容を直接目的語で取る用法もある）,做梦；梦见,6.33
sopiri,"{Ｂ}［自］（失ったものを）懐かしむ, 恋しがる; （ないものに）あこがれる, 切望する",怀念，想念；向往，渴望,8.4
sorbi,"{Ｂ}［他］（液状のものを）すする, 吸う, 飲む, 吸い込む; 吸い取る, 吸収する; 《転》（思想などを）吸収する",吸入，吸收；啜饮；（转）吸收（思想、知识等）,8.9
sorto,"{Ｂ}運, 運命, 天運, 巡り合わせ",命运，运气，际遇,7.4
sorĉi,{Ｂ}［他］魔法にかける; 《転》魅惑する,施魔法，使着魔；（转）使陶醉，迷住,8.4
sovaĝa,"{Ｂ}野生の; 未開の; 野蛮な; 《転》粗野な, 粗暴な",野生的；未开化的；粗野的,6.83
spaco,"{Ｂ}空間, 虚空, 広がり, スペース; 【理】空間",空间；空隙；太空,6.33
speciala,"{Ｂ}特別の, 特殊な, 専門の, >>〜, >>faka",特别，专门；专用,5.83
specimeno,"{Ｂ}見本, サンプル, 標本; 【統】標本",样品，样本；标本；实例,8.9
speco,"{Ｂ}種類, 種（しゅ）; 【生】=〜io（種）",种类，类别；（生）种,4.83
spegulo,"{Ｂ}鏡, 姿見; 《転》反映",镜子；（转）反映，写照,7.4
sperta,"{Ｂ}経験を積んだ, 熟練した; 経験に基づく",有经验，熟练,4.27
spezi,"{Ｂ}［他］出納する, 会計上入出金を処理する",收支，出纳；办理款项转入转出,5.83
spico,"{Ｂ}【料】香辛料（原料）; 薬味, 調味料, >>kondimento",香辛料；调味料,7.4
spiko,{Ｂ}【植】穂（ほ）; 【植】穂状花序（すいじょうかじょ）,穗；穗状花序,8.9
spiri,"{Ｂ}［自］呼吸する, 息をする; ひと息つく; 《転》発散する, 表す, =〜",呼吸；喘口气，稍作休息；（转）散发，表现,5.33
spirito,"{Ｂ}精神（霊魂）, 霊, 心; 魂, 霊魂, 亡霊; 精, 精霊; 気風, 気質, >>〜, >>〜, >>〜",精神，心灵；灵魂，亡灵；精灵；气质，风貌,5.33
sporto,"{Ｂ}スポーツ, 運動競技",体育运动，竞技,6.83
sprita,"{Ｂ}機知に富んだ, 才気のある, 気のきいた",机智，风趣，诙谐,8.4
spuro,"{Ｂ}足跡, =piedsigno; 痕跡; 【理】飛跡",足迹；痕迹，遗迹，迹象,8.9
stacio,"{Ｂ}駅, 停車場; 保養地, 滞在地; 放送局, 電話局, 観測所; 局, 署, 所, 施設",车站；站、局、所（设施）；疗养地，驻地,4.83
stadio,"{Ｂ}（発展の）段階, 程度, 時期; 【史】スタジオン（=約180m）; =〜no",阶段，程度，时期；（史）斯塔季翁（约180米）,8.9
stalo,"{Ｂ}厩舎, 畜舎, 家畜小屋; 馬小屋, うまや",厩，畜舍,7.9
standardo,"{Ｂ}（国家・軍隊などを象徴する）旗, 国旗, 軍旗, 連隊旗, 団旗; 《転》旗印, >>〜",旗帜（如国旗、军旗、团旗）；（转）旗号，标帜,7.9
stango,"{Ｂ}棒（さすまた等）, さお, 柱, >>〜, >>〜, >>〜",竿，杆，柱，棒，棍，柄,8.4
stano,{Ｂ}【化】スズ（錫）（原子番号50の金属元素）,锡,8.9
stari,"{Ｂ}［自］立っている; ある, いる; 立ち止まっている, 静止している; （ある状態に）ある",站立；处于，位于；保持（某状态）,2.27
stato,"{Ｂ}状態, 様子, 有様, 身分, >>〜; 【化】（物質の）態（固体・液体・気体）",状态，情形；地位，身份；（化）态（固/液/气）,4.83
statuo,"{Ｂ}立像, 彫像",雕像，塑像，铸像,8.9
